"SurveyResponseID","AnswerNumber","AirlineUsed","AirlineRating"
3628735,126,"Air New Zealand","Excellent  10"
3628731,123,"Air New Zealand","Excellent  10"
3619191,102,"Virgin/Virgin Blue/Pacific Blue","7"
3619195,188,"Virgin/Virgin Blue/Pacific Blue","5"
3618345,108,"Air New Zealand","Excellent  10"
3619109,104,"Air New Zealand","Excellent  10"
3628775,116,"Air New Zealand","9"
3618397,101,"Not sure",NA
3619137,171,"Singapore Airlines","Excellent  10"
3619053,139,"Air New Zealand","Excellent  10"
3628767,206,"JetStar","6"
3619113,140,"Air New Zealand","Excellent  10"
3619081,156,"Emirates","9"
3618329,145,"Lufthansa","Excellent  10"
3619117,120,"Emirates","7"
3618401,166,"Cathay Pacific","8"
3628814,147,"Qantas","Excellent  10"
3628795,136,"American Airlines","9"
3626137,160,"Qantas","9"
3628799,110,"Emirates","9"
3628834,111,"Air New Zealand","Excellent  10"
3619159,151,"Emirates","5"
3619215,139,"Singapore Airlines","9"
3626121,168,"Malaysian Airlines","8"
3619191,101,"Air New Zealand","Excellent  10"
3619227,124,"Air New Zealand","8"
3628818,106,"Air New Zealand","Excellent  10"
3618405,112,"Emirates","Excellent  10"
3628771,150,"Cathay Pacific","8"
3619199,161,"JetStar","7"
3628850,146,"Emirates","Excellent  10"
3619255,173,"Singapore Airlines","8"
3618401,165,"China Southern","7"
3626145,131,"Air New Zealand","9"
3628858,157,"Another airline",NA
3619203,133,"Qantas","8"
3619053,140,"Another airline",NA
3618481,168,"Virgin/Virgin Blue/Pacific Blue","6"
3619239,140,"Air New Zealand","9"
3619223,164,"Singapore Airlines","8"
3626157,154,"Emirates","8"
3619151,127,"Air New Zealand","Excellent  10"
3619259,127,"Air New Zealand","9"
3618461,175,"Emirates","Excellent  10"
3619179,153,"Air New Zealand","9"
3619187,142,"Air New Zealand","Excellent  10"
3626141,203,"Continental","8"
3628898,110,"Not sure",NA
3618437,119,"Another airline",NA
3619259,128,"JetStar","7"
3628886,144,"Air New Zealand","7"
3619319,170,"Singapore Airlines","9"
3628902,151,"Qantas","8"
3619351,120,"Singapore Airlines","Excellent  10"
3618373,190,"Air New Zealand","Excellent  10"
3619117,118,"JetStar","7"
3626117,157,"JetStar","6"
3619141,155,"Singapore Airlines","9"
3619163,135,"Air New Zealand","Excellent  10"
3628838,124,"Another airline",NA
3619175,123,"Qantas","Excellent  10"
3618445,202,"Singapore Airlines","9"
3619295,164,"Virgin/Virgin Blue/Pacific Blue","9"
3626149,141,"Air New Zealand","Excellent  10"
3628862,149,"Emirates","Excellent  10"
3619347,115,"Emirates","8"
3626161,138,"Another airline",NA
3628910,144,"Air New Zealand","7"
3619315,156,"Air New Zealand","8"
3618485,142,"Another airline",NA
3628922,147,"Another airline",NA
3626165,143,"Air New Zealand","9"
3618517,162,"Another airline",NA
3618453,179,"Another airline",NA
3629006,157,"Air New Zealand","9"
3619355,126,"Qantas","8"
3628970,122,"Qantas","Excellent  10"
3619267,152,"Qantas","7"
3618481,167,"China Southern","Excellent  10"
3619387,190,"Singapore Airlines","9"
3619267,151,"JetStar","5"
3618485,141,"JetStar","8"
3628954,133,"JetStar","3"
3618513,161,"Air New Zealand","5"
3629018,159,"Another airline",NA
3626217,132,"Air New Zealand","9"
3619343,133,"Qantas","4"
3628998,166,"Qantas","7"
3629022,129,"Singapore Airlines","9"
3619367,148,"Cathay Pacific","Excellent  10"
3626209,121,"Korean Air","5"
3618541,127,"Cathay Pacific","6"
3619483,124,"Cathay Pacific","Excellent  10"
3619451,175,"Qantas","Excellent  10"
3619491,164,"Qantas","8"
3628751,139,"Emirates","9"
3619267,153,"Emirates","Excellent  10"
3619267,150,"Air New Zealand","Excellent  10"
3619367,147,"Air New Zealand","8"
3618489,139,"Another airline",NA
3626177,104,"Air New Zealand","9"
3619359,187,"Qantas","8"
3618505,110,"Qantas","8"
3626169,121,"Korean Air","Excellent  10"
3619387,191,"Lufthansa","7"
3628926,206,"Emirates","9"
3619375,203,"Emirates","8"
3626185,202,"Emirates","9"
3626205,192,"Malaysian Airlines","4"
3626181,173,"Emirates","Excellent  10"
3618529,121,"Emirates","Excellent  10"
3629002,121,"Malaysian Airlines","7"
3619491,165,"Emirates","7"
3618569,156,"Emirates","Excellent  10"
3618605,123,"Cathay Pacific","Excellent  10"
3618589,127,"Korean Air","7"
3626301,119,"Korean Air","8"
3619503,140,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3629106,153,"Qantas","9"
3618633,147,"Qantas","8"
3629102,160,"Another airline",NA
3629078,144,"Qantas","Excellent  10"
3619439,158,"Emirates","9"
3619519,141,"Qantas","9"
3626241,110,"Emirates","Excellent  10"
3619527,146,"Air New Zealand","9"
3619271,122,"Emirates","Excellent  10"
3626253,120,"American Airlines","Excellent  10"
3619539,121,"JetStar","6"
3619495,160,"Virgin/Virgin Blue/Pacific Blue","7"
3619547,118,"Virgin/Virgin Blue/Pacific Blue","7"
3629010,102,"Emirates","8"
3629074,137,"JetStar","6"
3629174,132,"Another airline",NA
3626265,131,"Another airline",NA
3629042,157,"Emirates","Excellent  10"
3619579,115,"Virgin/Virgin Blue/Pacific Blue","6"
3629046,156,"Malaysian Airlines","8"
3618645,132,"Air New Zealand","Excellent  10"
3619519,142,"Emirates","9"
3618633,148,"Emirates","7"
3626277,169,"Qantas","Excellent  10"
3619567,156,"Air New Zealand","8"
3626281,135,"Air New Zealand","9"
3619555,118,"Singapore Airlines","7"
3626249,108,"Korean Air","Excellent  10"
3629230,101,"Korean Air","9"
3626309,118,"Air New Zealand","8"
3629050,178,"Air New Zealand","8"
3619583,143,"Air New Zealand","6"
3629142,118,"Air New Zealand","9"
3619623,193,"Singapore Airlines","9"
3618609,128,"Emirates","Excellent  10"
3626313,125,"Emirates","7"
3619475,163,"Qantas","9"
3618649,155,"Singapore Airlines","Excellent  10"
3629206,116,"Air New Zealand","5"
3618669,167,"China Southern","8"
3629186,168,"Emirates","9"
3629198,149,"Emirates","Excellent  10"
3619635,155,"Singapore Airlines","Excellent  10"
3629306,100,"Singapore Airlines","Excellent  10"
3619627,117,"Singapore Airlines","9"
3618577,123,"Emirates","Excellent  10"
3619591,140,"Emirates","8"
3629234,143,"China Southern","5"
3629250,163,"Air New Zealand","9"
3626285,125,"Air New Zealand","Excellent  10"
3619555,117,"Air New Zealand","5"
3619567,157,"JetStar","9"
3626325,152,"Air New Zealand","9"
3618673,107,"Air New Zealand","8"
3618721,143,"Not sure",NA
3619607,120,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3626337,137,"Another airline",NA
3618681,160,"Air New Zealand","6"
3629090,178,"Emirates","8"
3619595,148,"Emirates","8"
3618701,121,"Air New Zealand","8"
3618685,130,"Emirates","Excellent  10"
3619603,140,"Emirates","7"
3618717,124,"Air New Zealand","6"
3618729,122,"Air New Zealand","Excellent  10"
3626372,154,"Another airline",NA
3626376,154,"China Southern","Excellent  10"
3618757,165,"Another airline",NA
3618745,152,"Air New Zealand","2"
3618801,159,"Air New Zealand","Excellent  10"
3619643,140,"Air New Zealand","8"
3626380,213,"Another airline",NA
3618801,160,"Emirates","8"
3626456,141,"Emirates","9"
3619667,135,"JetStar","8"
3629366,131,"JetStar","6"
3626360,138,"American Airlines","Excellent  10"
3618753,171,"Air New Zealand","Excellent  10"
3619643,141,"Emirates","Excellent  10"
3629342,166,"Emirates","Excellent  10"
3626392,164,"Another airline",NA
3618773,151,"Another airline",NA
3629346,117,"Air New Zealand","8"
3618681,161,"Lufthansa","9"
3619707,137,"Cathay Pacific","8"
3629354,151,"Emirates","Excellent  10"
3629405,160,"Emirates","9"
3629409,183,"Air New Zealand","8"
3629226,160,"JetStar","8"
3629290,135,"China Southern","8"
3629310,170,"Another airline",NA
3619575,141,"Emirates","9"
3626384,115,"Emirates","9"
3629322,148,"Air New Zealand","8"
3626440,178,"China Southern","8"
3629425,159,"Air New Zealand","Excellent  10"
3619659,178,"Singapore Airlines","Excellent  10"
3618749,101,"Qantas","8"
3619691,148,"Singapore Airlines","9"
3619731,169,"Singapore Airlines","Excellent  10"
3619735,139,"Singapore Airlines","Excellent  10"
3619759,202,"Virgin/Virgin Blue/Pacific Blue","5"
3618801,161,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3618761,152,"Singapore Airlines","Not Sure"
3626420,125,"Qantas","8"
3618793,171,"Not sure",NA
3618813,148,"Cathay Pacific","9"
3626480,165,"Emirates","9"
3619767,235,"American Airlines","7"
3626500,131,"American Airlines","8"
3618813,147,"British Airways","7"
3626540,149,"China Southern","9"
3626504,189,"Air New Zealand","9"
3629437,156,"China Southern","Excellent  10"
3626436,163,"Emirates","Excellent  10"
3618841,146,"Emirates","8"
3618853,134,"Emirates","9"
3626536,121,"Emirates","Excellent  10"
3618825,165,"Air New Zealand","6"
3626508,156,"Air Asia X","7"
3629445,129,"Air New Zealand","Excellent  10"
3629465,132,"Another airline",NA
3619836,131,"Air New Zealand","8"
3618849,155,"Emirates","8"
3619840,175,"Emirates","Excellent  10"
3629218,139,"Korean Air","Excellent  10"
3618901,148,"Cathay Pacific","6"
3618765,173,"Qantas","9"
3626408,141,"Qantas","9"
3618805,192,"Singapore Airlines","9"
3619767,234,"Air New Zealand","8"
3626388,174,"Emirates","Excellent  10"
3619824,154,"British Airways","4"
3619784,123,"Air New Zealand","8"
3619844,179,"American Airlines","9"
3626472,146,"Qantas","9"
3626516,121,"Qantas","8"
3629477,114,"Singapore Airlines","9"
3619844,180,"Qantas","8"
3619856,152,"Virgin/Virgin Blue/Pacific Blue","7"
3626544,122,"JetStar","7"
3618869,149,"Air New Zealand","Excellent  10"
3619884,127,"Virgin/Virgin Blue/Pacific Blue","4"
3618905,216,"Air New Zealand","8"
3618869,150,"China Southern","7"
3626552,141,"Air New Zealand","Excellent  10"
3618861,146,"Air New Zealand","9"
3626556,150,"Air New Zealand","Excellent  10"
3626564,129,"China Southern","8"
3626584,158,"Air New Zealand","7"
3626572,163,"Air New Zealand","Excellent  10"
3626588,106,"Air New Zealand","Excellent  10"
3619864,122,"Qantas","7"
3629557,101,"Virgin/Virgin Blue/Pacific Blue","8"
3619824,153,"Qantas","8"
3618857,123,"Air New Zealand","8"
3618905,217,"Singapore Airlines","8"
3625772,208,"Virgin/Virgin Blue/Pacific Blue","9"
3629429,140,"Qantas","Excellent  10"
3619892,146,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3625784,145,"Emirates","8"
3626604,119,"Emirates","Excellent  10"
3619912,129,"Singapore Airlines","Excellent  10"
3629561,122,"Air New Zealand","8"
3625768,118,"Singapore Airlines","Excellent  10"
3629609,103,"Qantas","8"
3629629,141,"Virgin/Virgin Blue/Pacific Blue","8"
3626616,107,"Air New Zealand","6"
3629637,137,"Emirates","Excellent  10"
3625836,150,"Emirates","9"
3625792,193,"Air New Zealand","Excellent  10"
3625788,124,"Singapore Airlines","8"
3625796,122,"Air New Zealand","9"
3629617,171,"China Southern","7"
3619771,121,"Singapore Airlines","Excellent  10"
3618937,134,"Japan Airlines","8"
3619775,181,"Singapore Airlines","6"
3629481,124,"Another airline",NA
3618833,118,"Qantas","7"
3619872,135,"Qantas","9"
3629541,196,"JetStar","Excellent  10"
3629545,173,"Air New Zealand","8"
3629573,132,"Air Asia X","6"
3629593,131,"Another airline",NA
3625900,153,"Cathay Pacific","9"
3626612,241,"JetStar","9"
3629745,108,"Air New Zealand","Excellent  10"
3618980,108,"Air New Zealand","5"
3629677,105,"Qantas","Excellent  10"
3629713,111,"Qantas","5"
3629701,137,"Air New Zealand","Excellent  10"
3625872,150,"Another airline",NA
3629761,122,"Air New Zealand","Excellent  10"
3629801,111,"Air New Zealand","Excellent  10"
3626663,102,"JetStar","6"
3626675,125,"Another airline",NA
3625932,160,"Air New Zealand","Excellent  10"
3618957,128,"Air Asia X","9"
3626731,153,"Air New Zealand","9"
3618961,114,"Air New Zealand","7"
3625948,135,"Another airline",NA
3618865,160,"Emirates","8"
3626651,218,"Emirates","9"
3629601,123,"JetStar","5"
3625800,133,"Another airline",NA
3625808,173,"China Southern","8"
3625820,129,"Air New Zealand","8"
3618937,133,"Air New Zealand","8"
3625904,190,"Air New Zealand","Excellent  10"
3626735,186,"China Southern","Excellent  10"
3629709,138,"Singapore Airlines","9"
3626008,144,"Another airline",NA
3629721,114,"Emirates","Excellent  10"
3626719,164,"American Airlines","9"
3626647,181,"Not sure",NA
3625968,148,"Virgin/Virgin Blue/Pacific Blue","7"
3626000,148,"Emirates","9"
3619012,181,"Emirates","Excellent  10"
3626743,253,"Virgin/Virgin Blue/Pacific Blue","7"
3626016,153,"China Southern","6"
3626049,139,"Qantas","9"
3629861,151,"Qantas","8"
3625920,130,"Virgin/Virgin Blue/Pacific Blue","7"
3626695,181,"Qantas","9"
3629889,191,"Qantas","8"
3618925,227,"Qantas","8"
3619060,120,"Qantas","8"
3626112,197,"Another airline",NA
3629777,108,"Virgin/Virgin Blue/Pacific Blue","5"
3626723,151,"Qantas","9"
3618949,115,"Singapore Airlines","Excellent  10"
3618945,115,"Emirates","Excellent  10"
3629913,106,"Virgin/Virgin Blue/Pacific Blue","8"
3629785,160,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3626068,108,"Emirates","Excellent  10"
3629825,117,"Virgin/Virgin Blue/Pacific Blue","9"
3626092,145,"Emirates","Excellent  10"
3618984,166,"Virgin/Virgin Blue/Pacific Blue","7"
3629893,156,"Emirates","Excellent  10"
3629841,114,"Qantas","7"
3626028,199,"Qantas","9"
3618996,125,"Virgin/Virgin Blue/Pacific Blue","8"
3629857,109,"Qantas","9"
3626041,115,"JetStar","9"
3626020,149,"JetStar","Excellent  10"
3626755,133,"JetStar","9"
3626767,237,"Air New Zealand","Excellent  10"
3626827,174,"American Airlines","9"
3619108,161,"Qantas","9"
3626080,119,"Another airline",NA
3626831,128,"Singapore Airlines","9"
3626116,125,"Qantas","8"
3618957,129,"Qantas","9"
3629873,126,"Virgin/Virgin Blue/Pacific Blue","8"
3619020,138,"JetStar","8"
3626136,124,"Qantas","8"
3619032,104,"Air New Zealand","Excellent  10"
3619040,118,"Air New Zealand","Excellent  10"
3626779,165,"China Southern","8"
3629901,149,"Air New Zealand","Excellent  10"
3626791,169,"Air New Zealand","Excellent  10"
3629905,155,"Another airline",NA
3618941,168,"Emirates","Excellent  10"
3626156,161,"Malaysian Airlines","Excellent  10"
3619072,154,"Air New Zealand","Excellent  10"
3626795,123,"Air New Zealand","8"
3626811,209,"Air New Zealand","Excellent  10"
3619088,109,"Air New Zealand","7"
3629941,150,"JetStar","7"
3619084,192,"Air New Zealand","8"
3626835,137,"Another airline",NA
3626148,104,"Air New Zealand","Excellent  10"
3626160,145,"Another airline",NA
3626208,144,"Another airline",NA
3629980,153,"Qantas","6"
3619136,149,"Singapore Airlines","9"
3630020,110,"Qantas","Not Sure"
3619144,154,"Singapore Airlines","Excellent  10"
3626128,129,"JetStar","Excellent  10"
3626859,142,"Another airline",NA
3619112,125,"Air New Zealand","8"
3626863,109,"JetStar","Poor  1"
3626192,120,"Air New Zealand","6"
3626872,210,"Another airline",NA
3626888,114,"Another airline",NA
3630076,153,"Virgin/Virgin Blue/Pacific Blue","5"
3630156,141,"Virgin/Virgin Blue/Pacific Blue","6"
3626896,125,"American Airlines","7"
3630036,181,"JetStar","Excellent  10"
3630250,171,"Air New Zealand","8"
3630270,158,"Air New Zealand","7"
3626232,164,"Another airline",NA
3630080,131,"Qantas","Excellent  10"
3626823,147,"Another airline",NA
3630184,133,"Qantas","9"
3630192,148,"Qantas","Poor  1"
3630224,129,"Singapore Airlines","Excellent  10"
3629992,161,"Air New Zealand","9"
3630274,126,"Air New Zealand","8"
3619112,126,"JetStar","8"
3630012,167,"JetStar","Excellent  10"
3619124,146,"Air New Zealand","8"
3626244,143,"Qantas","9"
3630120,159,"Singapore Airlines","7"
3630128,103,"Virgin/Virgin Blue/Pacific Blue","8"
3619170,115,"Air New Zealand","Excellent  10"
3630208,107,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3630228,119,"JetStar","8"
3630298,112,"Air New Zealand","7"
3630302,140,"Air New Zealand","Excellent  10"
3626948,232,"Another airline",NA
3630262,135,"Qantas","Excellent  10"
3626904,170,"Singapore Airlines","8"
3629581,119,"Korean Air","7"
3626276,124,"Cathay Pacific","8"
3626272,140,"Korean Air","8"
3630310,182,"China Southern","3"
3626928,138,"Air New Zealand","Excellent  10"
3626280,154,"Air New Zealand","9"
3626900,117,"Air New Zealand","9"
3626268,142,"Air New Zealand","8"
3630044,104,"Qantas","7"
3619178,140,"Qantas","3"
3619174,156,"Emirates","8"
3630160,142,"Emirates","Excellent  10"
3630172,175,"Emirates","Excellent  10"
3630294,216,"Emirates","Excellent  10"
3630004,173,"Emirates","8"
3626260,124,"Emirates","9"
3626968,120,"Emirates","9"
3630338,130,"Emirates","Excellent  10"
3629222,127,"Korean Air","9"
3630318,134,"Singapore Airlines","7"
3619202,157,"Emirates","Excellent  10"
3626363,126,"Cathay Pacific","8"
3626367,110,"Emirates","9"
3619214,132,"Singapore Airlines","9"
3630084,133,"Emirates","9"
3630374,152,"Singapore Airlines","Excellent  10"
3626992,132,"Qantas","6"
3627020,110,"Qantas","6"
3630124,151,"Emirates","Excellent  10"
3630314,160,"Emirates","6"
3630386,130,"Emirates","Excellent  10"
3619202,156,"Qantas","7"
3619218,153,"Singapore Airlines","Excellent  10"
3626355,126,"Air New Zealand","5"
3619234,103,"Air New Zealand","Excellent  10"
3626375,208,"China Southern","Excellent  10"
3630136,148,"Emirates","9"
3630140,151,"Emirates","Excellent  10"
3619178,141,"Emirates","6"
3626320,159,"Emirates","9"
3627060,157,"Air New Zealand","8"
3626288,168,"JetStar","Excellent  10"
3627064,158,"Air New Zealand","9"
3626324,136,"Air New Zealand","Excellent  10"
3630426,122,"JetStar","9"
3627084,148,"Air New Zealand","Excellent  10"
3619202,155,"JetStar","6"
3630354,119,"Air New Zealand","9"
3630414,138,"Qantas","Excellent  10"
3630358,138,"Air New Zealand","8"
3619266,135,"Qantas","7"
3630362,108,"Air New Zealand","8"
3626371,146,"Another airline",NA
3626343,180,"Emirates","9"
3626387,175,"Emirates","9"
3619190,212,"Qantas","9"
3630434,107,"Virgin/Virgin Blue/Pacific Blue","8"
3627088,143,"Virgin/Virgin Blue/Pacific Blue","5"
3630410,128,"Air New Zealand","Poor  1"
3627145,135,"Singapore Airlines","8"
3626463,201,"Cathay Pacific","Excellent  10"
3626451,121,"Qantas","Excellent  10"
3630537,161,"Qantas","6"
3630494,125,"Air New Zealand","6"
3619290,164,"Air New Zealand","8"
3626395,120,"Another airline",NA
3619278,110,"Air New Zealand","Excellent  10"
3626411,127,"Air New Zealand","8"
3630482,138,"China Southern","7"
3630466,160,"Qantas","7"
3619294,165,"Singapore Airlines","9"
3630498,167,"Another airline",NA
3630506,127,"Air New Zealand","7"
3627040,160,"Emirates","Excellent  10"
3630446,174,"Emirates","Excellent  10"
3627096,169,"Malaysian Airlines","Excellent  10"
3626399,108,"Emirates","9"
3626415,150,"American Airlines","9"
3626379,113,"Air New Zealand","7"
3627092,106,"Qantas","Excellent  10"
3630454,192,"Qantas","8"
3619258,105,"Air New Zealand","9"
3619286,174,"Air New Zealand","Excellent  10"
3626427,187,"Air Asia X","5"
3627136,159,"JetStar","9"
3630458,134,"Qantas","5"
3630525,135,"Virgin/Virgin Blue/Pacific Blue","5"
3627193,184,"Another airline",NA
3626431,103,"Air New Zealand","Excellent  10"
3619286,175,"British Airways","9"
3626531,154,"Air New Zealand","8"
3619334,122,"American Airlines","5"
3627303,156,"Air New Zealand","Excellent  10"
3626483,194,"Emirates","Excellent  10"
3619302,115,"Air New Zealand","6"
3626439,172,"China Southern","8"
3626487,142,"British Airways","7"
3626419,171,"Qantas","9"
3619342,126,"Qantas","Excellent  10"
